query_id,alumni_id,nim,prodi,angkatan,platform_target,query_text,query_type,created_at,scheduler_batch_id
Q-0022215,ALM-2020-06-043,202006043,Akuntansi,2020,LinkedIn,"""Rizky Putri Wibowo"" ""Consultant"" ""Malang""",career_context,2024-08-19,BATCH-2020-W13
Q-0022216,ALM-2020-06-044,202006044,Akuntansi,2020,Web Umum,"""Dinda Reza Firmansyah"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-04,BATCH-2020-W21
Q-0022217,ALM-2020-06-044,202006044,Akuntansi,2020,Web Umum,"""Dinda Reza Firmansyah"" ""Akuntansi"" ""UMM""",identity_major,2026-09-17,BATCH-2020-W21
Q-0022218,ALM-2020-06-044,202006044,Akuntansi,2020,Google Scholar,"""Dinda Reza Firmansyah"" site:scholar.google.com",academic_profile,2025-10-05,BATCH-2020-W21
Q-0022219,ALM-2020-06-044,202006044,Akuntansi,2020,ORCID,"""Dinda Reza Firmansyah"" ORCID",research_profile,2024-02-03,BATCH-2020-W21
Q-0022220,ALM-2020-06-044,202006044,Akuntansi,2020,LinkedIn,"""Dinda Reza Firmansyah"" ""Engineer"" ""Malang""",career_context,2024-10-20,BATCH-2020-W21
Q-0022221,ALM-2020-06-045,202006045,Akuntansi,2020,Web Umum,"""Muhammad Rafi Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-08,BATCH-2020-W35
Q-0022222,ALM-2020-06-045,202006045,Akuntansi,2020,Web Umum,"""Muhammad Rafi Nugroho"" ""Akuntansi"" ""UMM""",identity_major,2024-05-10,BATCH-2020-W35
Q-0022223,ALM-2020-06-045,202006045,Akuntansi,2020,Google Scholar,"""Muhammad Rafi Nugroho"" site:scholar.google.com",academic_profile,2025-01-08,BATCH-2020-W35
Q-0022224,ALM-2020-06-045,202006045,Akuntansi,2020,ORCID,"""Muhammad Rafi Nugroho"" ORCID",research_profile,2024-09-05,BATCH-2020-W35
Q-0022225,ALM-2020-06-045,202006045,Akuntansi,2020,LinkedIn,"""Muhammad Rafi Nugroho"" ""Analyst"" ""Malang""",career_context,2024-03-15,BATCH-2020-W35
Q-0022226,ALM-2020-06-046,202006046,Akuntansi,2020,Web Umum,"""Rani Aulia Kurniawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-08-17,BATCH-2020-W07
Q-0022227,ALM-2020-06-046,202006046,Akuntansi,2020,Web Umum,"""Rani Aulia Kurniawan"" ""Akuntansi"" ""UMM""",identity_major,2025-07-05,BATCH-2020-W07
Q-0022228,ALM-2020-06-046,202006046,Akuntansi,2020,Google Scholar,"""Rani Aulia Kurniawan"" site:scholar.google.com",academic_profile,2025-01-08,BATCH-2020-W07
Q-0022229,ALM-2020-06-046,202006046,Akuntansi,2020,ORCID,"""Rani Aulia Kurniawan"" ORCID",research_profile,2024-06-09,BATCH-2020-W07
Q-0022230,ALM-2020-06-046,202006046,Akuntansi,2020,LinkedIn,"""Rani Aulia Kurniawan"" ""Analyst"" ""Malang""",career_context,2024-09-12,BATCH-2020-W07
Q-0022231,ALM-2020-06-047,202006047,Akuntansi,2020,Web Umum,"""Safira Rizka Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-24,BATCH-2020-W28
Q-0022232,ALM-2020-06-047,202006047,Akuntansi,2020,Web Umum,"""Safira Rizka Wibowo"" ""Akuntansi"" ""UMM""",identity_major,2025-05-06,BATCH-2020-W28
Q-0022233,ALM-2020-06-047,202006047,Akuntansi,2020,Google Scholar,"""Safira Rizka Wibowo"" site:scholar.google.com",academic_profile,2026-06-09,BATCH-2020-W28
Q-0022234,ALM-2020-06-047,202006047,Akuntansi,2020,ORCID,"""Safira Rizka Wibowo"" ORCID",research_profile,2025-05-02,BATCH-2020-W28
Q-0022235,ALM-2020-06-047,202006047,Akuntansi,2020,LinkedIn,"""Safira Rizka Wibowo"" ""Software Engineer"" ""Malang""",career_context,2026-05-02,BATCH-2020-W28
Q-0022236,ALM-2020-06-048,202006048,Akuntansi,2020,Web Umum,"""Yusuf Galih Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-11-25,BATCH-2020-W51
Q-0022237,ALM-2020-06-048,202006048,Akuntansi,2020,Web Umum,"""Yusuf Galih Pratama"" ""Akuntansi"" ""UMM""",identity_major,2026-05-09,BATCH-2020-W51
Q-0022238,ALM-2020-06-048,202006048,Akuntansi,2020,Google Scholar,"""Yusuf Galih Pratama"" site:scholar.google.com",academic_profile,2024-07-21,BATCH-2020-W51
Q-0022239,ALM-2020-06-048,202006048,Akuntansi,2020,ORCID,"""Yusuf Galih Pratama"" ORCID",research_profile,2024-09-10,BATCH-2020-W51
Q-0022240,ALM-2020-06-048,202006048,Akuntansi,2020,LinkedIn,"""Yusuf Galih Pratama"" ""Analyst"" ""Malang""",career_context,2025-12-27,BATCH-2020-W51
Q-0022241,ALM-2020-06-049,202006049,Akuntansi,2020,Web Umum,"""Nisa Safira Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-03-03,BATCH-2020-W44
Q-0022242,ALM-2020-06-049,202006049,Akuntansi,2020,Web Umum,"""Nisa Safira Rahmawati"" ""Akuntansi"" ""UMM""",identity_major,2024-03-07,BATCH-2020-W44
Q-0022243,ALM-2020-06-049,202006049,Akuntansi,2020,Google Scholar,"""Nisa Safira Rahmawati"" site:scholar.google.com",academic_profile,2026-04-26,BATCH-2020-W44
Q-0022244,ALM-2020-06-049,202006049,Akuntansi,2020,ORCID,"""Nisa Safira Rahmawati"" ORCID",research_profile,2024-02-07,BATCH-2020-W44
Q-0022245,ALM-2020-06-049,202006049,Akuntansi,2020,LinkedIn,"""Nisa Safira Rahmawati"" ""Software Engineer"" ""Malang""",career_context,2025-07-19,BATCH-2020-W44
Q-0022246,ALM-2020-06-050,202006050,Akuntansi,2020,Web Umum,"""Annisa Galih Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-04-06,BATCH-2020-W03
Q-0022247,ALM-2020-06-050,202006050,Akuntansi,2020,Web Umum,"""Annisa Galih Pratama"" ""Akuntansi"" ""UMM""",identity_major,2025-07-07,BATCH-2020-W03
Q-0022248,ALM-2020-06-050,202006050,Akuntansi,2020,Google Scholar,"""Annisa Galih Pratama"" site:scholar.google.com",academic_profile,2025-11-08,BATCH-2020-W03
Q-0022249,ALM-2020-06-050,202006050,Akuntansi,2020,ORCID,"""Annisa Galih Pratama"" ORCID",research_profile,2025-05-19,BATCH-2020-W03
Q-0022250,ALM-2020-06-050,202006050,Akuntansi,2020,LinkedIn,"""Annisa Galih Pratama"" ""Analyst"" ""Malang""",career_context,2024-03-01,BATCH-2020-W03
Q-0022251,ALM-2020-06-051,202006051,Akuntansi,2020,Web Umum,"""Putri Arif Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-08-20,BATCH-2020-W41
Q-0022252,ALM-2020-06-051,202006051,Akuntansi,2020,Web Umum,"""Putri Arif Santoso"" ""Akuntansi"" ""UMM""",identity_major,2024-01-25,BATCH-2020-W41
Q-0022253,ALM-2020-06-051,202006051,Akuntansi,2020,Google Scholar,"""Putri Arif Santoso"" site:scholar.google.com",academic_profile,2024-11-18,BATCH-2020-W41
Q-0022254,ALM-2020-06-051,202006051,Akuntansi,2020,ORCID,"""Putri Arif Santoso"" ORCID",research_profile,2026-07-23,BATCH-2020-W41
Q-0022255,ALM-2020-06-051,202006051,Akuntansi,2020,LinkedIn,"""Putri Arif Santoso"" ""Engineer"" ""Malang""",career_context,2026-03-03,BATCH-2020-W41
Q-0022256,ALM-2020-06-052,202006052,Akuntansi,2020,Web Umum,"""Nabila Annisa Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-21,BATCH-2020-W40
Q-0022257,ALM-2020-06-052,202006052,Akuntansi,2020,Web Umum,"""Nabila Annisa Saputra"" ""Akuntansi"" ""UMM""",identity_major,2026-05-02,BATCH-2020-W40
Q-0022258,ALM-2020-06-052,202006052,Akuntansi,2020,Google Scholar,"""Nabila Annisa Saputra"" site:scholar.google.com",academic_profile,2025-07-03,BATCH-2020-W40
Q-0022259,ALM-2020-06-052,202006052,Akuntansi,2020,ORCID,"""Nabila Annisa Saputra"" ORCID",research_profile,2026-09-09,BATCH-2020-W40
Q-0022260,ALM-2020-06-052,202006052,Akuntansi,2020,LinkedIn,"""Nabila Annisa Saputra"" ""Analyst"" ""Malang""",career_context,2026-02-02,BATCH-2020-W40
Q-0022261,ALM-2020-06-053,202006053,Akuntansi,2020,Web Umum,"""Iqbal Fajar Firmansyah"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-11-15,BATCH-2020-W32
Q-0022262,ALM-2020-06-053,202006053,Akuntansi,2020,Web Umum,"""Iqbal Fajar Firmansyah"" ""Akuntansi"" ""UMM""",identity_major,2024-11-13,BATCH-2020-W32
Q-0022263,ALM-2020-06-053,202006053,Akuntansi,2020,Google Scholar,"""Iqbal Fajar Firmansyah"" site:scholar.google.com",academic_profile,2026-09-20,BATCH-2020-W32
Q-0022264,ALM-2020-06-053,202006053,Akuntansi,2020,ORCID,"""Iqbal Fajar Firmansyah"" ORCID",research_profile,2025-11-19,BATCH-2020-W32
Q-0022265,ALM-2020-06-053,202006053,Akuntansi,2020,LinkedIn,"""Iqbal Fajar Firmansyah"" ""Software Engineer"" ""Malang""",career_context,2026-05-01,BATCH-2020-W32
Q-0022266,ALM-2020-06-054,202006054,Akuntansi,2020,Web Umum,"""Naufal Dinda Ananda"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-13,BATCH-2020-W06
Q-0022267,ALM-2020-06-054,202006054,Akuntansi,2020,Web Umum,"""Naufal Dinda Ananda"" ""Akuntansi"" ""UMM""",identity_major,2026-03-19,BATCH-2020-W06
Q-0022268,ALM-2020-06-054,202006054,Akuntansi,2020,Google Scholar,"""Naufal Dinda Ananda"" site:scholar.google.com",academic_profile,2026-05-27,BATCH-2020-W06
Q-0022269,ALM-2020-06-054,202006054,Akuntansi,2020,ORCID,"""Naufal Dinda Ananda"" ORCID",research_profile,2026-01-28,BATCH-2020-W06
Q-0022270,ALM-2020-06-054,202006054,Akuntansi,2020,LinkedIn,"""Naufal Dinda Ananda"" ""Analyst"" ""Malang""",career_context,2026-07-27,BATCH-2020-W06
Q-0022271,ALM-2020-06-055,202006055,Akuntansi,2020,Web Umum,"""Aisyah Rani Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-12-25,BATCH-2020-W38
Q-0022272,ALM-2020-06-055,202006055,Akuntansi,2020,Web Umum,"""Aisyah Rani Kusuma"" ""Akuntansi"" ""UMM""",identity_major,2024-09-13,BATCH-2020-W38
Q-0022273,ALM-2020-06-055,202006055,Akuntansi,2020,Google Scholar,"""Aisyah Rani Kusuma"" site:scholar.google.com",academic_profile,2024-10-28,BATCH-2020-W38
Q-0022274,ALM-2020-06-055,202006055,Akuntansi,2020,ORCID,"""Aisyah Rani Kusuma"" ORCID",research_profile,2025-07-04,BATCH-2020-W38
Q-0022275,ALM-2020-06-055,202006055,Akuntansi,2020,LinkedIn,"""Aisyah Rani Kusuma"" ""Engineer"" ""Malang""",career_context,2026-10-03,BATCH-2020-W38
Q-0022276,ALM-2020-06-056,202006056,Akuntansi,2020,Web Umum,"""Adit Arif Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-02-17,BATCH-2020-W03
Q-0022277,ALM-2020-06-056,202006056,Akuntansi,2020,Web Umum,"""Adit Arif Puspitasari"" ""Akuntansi"" ""UMM""",identity_major,2026-06-12,BATCH-2020-W03
Q-0022278,ALM-2020-06-056,202006056,Akuntansi,2020,Google Scholar,"""Adit Arif Puspitasari"" site:scholar.google.com",academic_profile,2025-05-05,BATCH-2020-W03
Q-0022279,ALM-2020-06-056,202006056,Akuntansi,2020,ORCID,"""Adit Arif Puspitasari"" ORCID",research_profile,2024-07-18,BATCH-2020-W03
Q-0022280,ALM-2020-06-056,202006056,Akuntansi,2020,LinkedIn,"""Adit Arif Puspitasari"" ""Analyst"" ""Malang""",career_context,2026-08-22,BATCH-2020-W03
Q-0022281,ALM-2020-06-057,202006057,Akuntansi,2020,Web Umum,"""Iqbal Amelia Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-02-11,BATCH-2020-W10
Q-0022282,ALM-2020-06-057,202006057,Akuntansi,2020,Web Umum,"""Iqbal Amelia Saputra"" ""Akuntansi"" ""UMM""",identity_major,2024-05-26,BATCH-2020-W10
Q-0022283,ALM-2020-06-057,202006057,Akuntansi,2020,Google Scholar,"""Iqbal Amelia Saputra"" site:scholar.google.com",academic_profile,2025-09-14,BATCH-2020-W10
Q-0022284,ALM-2020-06-057,202006057,Akuntansi,2020,ORCID,"""Iqbal Amelia Saputra"" ORCID",research_profile,2026-02-01,BATCH-2020-W10
Q-0022285,ALM-2020-06-057,202006057,Akuntansi,2020,LinkedIn,"""Iqbal Amelia Saputra"" ""Analyst"" ""Malang""",career_context,2026-10-13,BATCH-2020-W10
Q-0022286,ALM-2020-06-058,202006058,Akuntansi,2020,Web Umum,"""Ilham Dinda Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-12-16,BATCH-2020-W16
Q-0022287,ALM-2020-06-058,202006058,Akuntansi,2020,Web Umum,"""Ilham Dinda Saputra"" ""Akuntansi"" ""UMM""",identity_major,2024-04-01,BATCH-2020-W16
Q-0022288,ALM-2020-06-058,202006058,Akuntansi,2020,Google Scholar,"""Ilham Dinda Saputra"" site:scholar.google.com",academic_profile,2026-05-20,BATCH-2020-W16
Q-0022289,ALM-2020-06-058,202006058,Akuntansi,2020,ORCID,"""Ilham Dinda Saputra"" ORCID",research_profile,2024-10-22,BATCH-2020-W16
Q-0022290,ALM-2020-06-058,202006058,Akuntansi,2020,LinkedIn,"""Ilham Dinda Saputra"" ""Consultant"" ""Malang""",career_context,2024-05-02,BATCH-2020-W16
Q-0022291,ALM-2020-06-059,202006059,Akuntansi,2020,Web Umum,"""Melati Zahra Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-23,BATCH-2020-W40
Q-0022292,ALM-2020-06-059,202006059,Akuntansi,2020,Web Umum,"""Melati Zahra Pratama"" ""Akuntansi"" ""UMM""",identity_major,2025-10-06,BATCH-2020-W40
Q-0022293,ALM-2020-06-059,202006059,Akuntansi,2020,Google Scholar,"""Melati Zahra Pratama"" site:scholar.google.com",academic_profile,2024-10-12,BATCH-2020-W40
Q-0022294,ALM-2020-06-059,202006059,Akuntansi,2020,ORCID,"""Melati Zahra Pratama"" ORCID",research_profile,2026-05-14,BATCH-2020-W40
Q-0022295,ALM-2020-06-059,202006059,Akuntansi,2020,LinkedIn,"""Melati Zahra Pratama"" ""Consultant"" ""Malang""",career_context,2025-05-19,BATCH-2020-W40
Q-0022296,ALM-2020-06-060,202006060,Akuntansi,2020,Web Umum,"""Rizka Putri Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-08,BATCH-2020-W07
Q-0022297,ALM-2020-06-060,202006060,Akuntansi,2020,Web Umum,"""Rizka Putri Permata"" ""Akuntansi"" ""UMM""",identity_major,2026-06-23,BATCH-2020-W07
Q-0022298,ALM-2020-06-060,202006060,Akuntansi,2020,Google Scholar,"""Rizka Putri Permata"" site:scholar.google.com",academic_profile,2025-08-02,BATCH-2020-W07
Q-0022299,ALM-2020-06-060,202006060,Akuntansi,2020,ORCID,"""Rizka Putri Permata"" ORCID",research_profile,2024-09-07,BATCH-2020-W07
Q-0022300,ALM-2020-06-060,202006060,Akuntansi,2020,LinkedIn,"""Rizka Putri Permata"" ""Engineer"" ""Malang""",career_context,2026-12-06,BATCH-2020-W07
Q-0022301,ALM-2020-06-061,202006061,Akuntansi,2020,Web Umum,"""Arif Adit Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-03-06,BATCH-2020-W17
Q-0022302,ALM-2020-06-061,202006061,Akuntansi,2020,Web Umum,"""Arif Adit Puspitasari"" ""Akuntansi"" ""UMM""",identity_major,2026-10-14,BATCH-2020-W17
Q-0022303,ALM-2020-06-061,202006061,Akuntansi,2020,Google Scholar,"""Arif Adit Puspitasari"" site:scholar.google.com",academic_profile,2025-12-02,BATCH-2020-W17
Q-0022304,ALM-2020-06-061,202006061,Akuntansi,2020,ORCID,"""Arif Adit Puspitasari"" ORCID",research_profile,2026-10-21,BATCH-2020-W17
Q-0022305,ALM-2020-06-061,202006061,Akuntansi,2020,LinkedIn,"""Arif Adit Puspitasari"" ""Consultant"" ""Malang""",career_context,2026-11-28,BATCH-2020-W17
Q-0022306,ALM-2020-06-062,202006062,Akuntansi,2020,Web Umum,"""Siti Reza Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-08-05,BATCH-2020-W15
Q-0022307,ALM-2020-06-062,202006062,Akuntansi,2020,Web Umum,"""Siti Reza Wibowo"" ""Akuntansi"" ""UMM""",identity_major,2026-11-17,BATCH-2020-W15
Q-0022308,ALM-2020-06-062,202006062,Akuntansi,2020,Google Scholar,"""Siti Reza Wibowo"" site:scholar.google.com",academic_profile,2025-01-05,BATCH-2020-W15
Q-0022309,ALM-2020-06-062,202006062,Akuntansi,2020,ORCID,"""Siti Reza Wibowo"" ORCID",research_profile,2026-08-09,BATCH-2020-W15
Q-0022310,ALM-2020-06-062,202006062,Akuntansi,2020,LinkedIn,"""Siti Reza Wibowo"" ""Engineer"" ""Malang""",career_context,2024-02-15,BATCH-2020-W15
Q-0022311,ALM-2020-06-063,202006063,Akuntansi,2020,Web Umum,"""Siti Rendra Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-08-17,BATCH-2020-W38
Q-0022312,ALM-2020-06-063,202006063,Akuntansi,2020,Web Umum,"""Siti Rendra Nugroho"" ""Akuntansi"" ""UMM""",identity_major,2026-12-21,BATCH-2020-W38
Q-0022313,ALM-2020-06-063,202006063,Akuntansi,2020,Google Scholar,"""Siti Rendra Nugroho"" site:scholar.google.com",academic_profile,2025-03-16,BATCH-2020-W38
Q-0022314,ALM-2020-06-063,202006063,Akuntansi,2020,ORCID,"""Siti Rendra Nugroho"" ORCID",research_profile,2024-07-27,BATCH-2020-W38
Q-0022315,ALM-2020-06-063,202006063,Akuntansi,2020,LinkedIn,"""Siti Rendra Nugroho"" ""Analyst"" ""Malang""",career_context,2025-10-07,BATCH-2020-W38
Q-0022316,ALM-2020-06-064,202006064,Akuntansi,2020,Web Umum,"""Farhan Siti Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-10-05,BATCH-2020-W32
Q-0022317,ALM-2020-06-064,202006064,Akuntansi,2020,Web Umum,"""Farhan Siti Wijaya"" ""Akuntansi"" ""UMM""",identity_major,2024-02-25,BATCH-2020-W32
Q-0022318,ALM-2020-06-064,202006064,Akuntansi,2020,Google Scholar,"""Farhan Siti Wijaya"" site:scholar.google.com",academic_profile,2024-12-05,BATCH-2020-W32
Q-0022319,ALM-2020-06-064,202006064,Akuntansi,2020,ORCID,"""Farhan Siti Wijaya"" ORCID",research_profile,2026-08-06,BATCH-2020-W32
Q-0022320,ALM-2020-06-064,202006064,Akuntansi,2020,LinkedIn,"""Farhan Siti Wijaya"" ""Engineer"" ""Malang""",career_context,2026-09-11,BATCH-2020-W32
Q-0022321,ALM-2020-06-065,202006065,Akuntansi,2020,Web Umum,"""Zahra Nadya Sari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-04-08,BATCH-2020-W20
Q-0022322,ALM-2020-06-065,202006065,Akuntansi,2020,Web Umum,"""Zahra Nadya Sari"" ""Akuntansi"" ""UMM""",identity_major,2026-04-19,BATCH-2020-W20
Q-0022323,ALM-2020-06-065,202006065,Akuntansi,2020,Google Scholar,"""Zahra Nadya Sari"" site:scholar.google.com",academic_profile,2026-01-27,BATCH-2020-W20
Q-0022324,ALM-2020-06-065,202006065,Akuntansi,2020,ORCID,"""Zahra Nadya Sari"" ORCID",research_profile,2025-09-09,BATCH-2020-W20
Q-0022325,ALM-2020-06-065,202006065,Akuntansi,2020,LinkedIn,"""Zahra Nadya Sari"" ""Consultant"" ""Malang""",career_context,2026-12-01,BATCH-2020-W20
Q-0022326,ALM-2020-06-066,202006066,Akuntansi,2020,Web Umum,"""Nabila Nadya Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-06-24,BATCH-2020-W52
Q-0022327,ALM-2020-06-066,202006066,Akuntansi,2020,Web Umum,"""Nabila Nadya Pratama"" ""Akuntansi"" ""UMM""",identity_major,2026-08-26,BATCH-2020-W52
Q-0022328,ALM-2020-06-066,202006066,Akuntansi,2020,Google Scholar,"""Nabila Nadya Pratama"" site:scholar.google.com",academic_profile,2025-10-28,BATCH-2020-W52
Q-0022329,ALM-2020-06-066,202006066,Akuntansi,2020,ORCID,"""Nabila Nadya Pratama"" ORCID",research_profile,2024-01-07,BATCH-2020-W52
Q-0022330,ALM-2020-06-066,202006066,Akuntansi,2020,LinkedIn,"""Nabila Nadya Pratama"" ""Software Engineer"" ""Malang""",career_context,2026-11-13,BATCH-2020-W52
Q-0022331,ALM-2020-06-067,202006067,Akuntansi,2020,Web Umum,"""Yusuf Yusuf Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-01-23,BATCH-2020-W30
Q-0022332,ALM-2020-06-067,202006067,Akuntansi,2020,Web Umum,"""Yusuf Yusuf Wibowo"" ""Akuntansi"" ""UMM""",identity_major,2026-01-08,BATCH-2020-W30
Q-0022333,ALM-2020-06-067,202006067,Akuntansi,2020,Google Scholar,"""Yusuf Yusuf Wibowo"" site:scholar.google.com",academic_profile,2025-01-20,BATCH-2020-W30
Q-0022334,ALM-2020-06-067,202006067,Akuntansi,2020,ORCID,"""Yusuf Yusuf Wibowo"" ORCID",research_profile,2024-12-05,BATCH-2020-W30
Q-0022335,ALM-2020-06-067,202006067,Akuntansi,2020,LinkedIn,"""Yusuf Yusuf Wibowo"" ""Analyst"" ""Malang""",career_context,2024-06-10,BATCH-2020-W30
Q-0022336,ALM-2020-06-068,202006068,Akuntansi,2020,Web Umum,"""Aisyah Hafiz Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-26,BATCH-2020-W19
Q-0022337,ALM-2020-06-068,202006068,Akuntansi,2020,Web Umum,"""Aisyah Hafiz Santoso"" ""Akuntansi"" ""UMM""",identity_major,2025-09-07,BATCH-2020-W19
Q-0022338,ALM-2020-06-068,202006068,Akuntansi,2020,Google Scholar,"""Aisyah Hafiz Santoso"" site:scholar.google.com",academic_profile,2025-10-13,BATCH-2020-W19
Q-0022339,ALM-2020-06-068,202006068,Akuntansi,2020,ORCID,"""Aisyah Hafiz Santoso"" ORCID",research_profile,2026-05-02,BATCH-2020-W19
Q-0022340,ALM-2020-06-068,202006068,Akuntansi,2020,LinkedIn,"""Aisyah Hafiz Santoso"" ""Consultant"" ""Malang""",career_context,2024-09-07,BATCH-2020-W19
Q-0022341,ALM-2020-06-069,202006069,Akuntansi,2020,Web Umum,"""Farhan Melati Hidayat"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-07-07,BATCH-2020-W28
Q-0022342,ALM-2020-06-069,202006069,Akuntansi,2020,Web Umum,"""Farhan Melati Hidayat"" ""Akuntansi"" ""UMM""",identity_major,2025-11-24,BATCH-2020-W28
Q-0022343,ALM-2020-06-069,202006069,Akuntansi,2020,Google Scholar,"""Farhan Melati Hidayat"" site:scholar.google.com",academic_profile,2025-06-24,BATCH-2020-W28
Q-0022344,ALM-2020-06-069,202006069,Akuntansi,2020,ORCID,"""Farhan Melati Hidayat"" ORCID",research_profile,2025-09-14,BATCH-2020-W28
Q-0022345,ALM-2020-06-069,202006069,Akuntansi,2020,LinkedIn,"""Farhan Melati Hidayat"" ""Analyst"" ""Malang""",career_context,2025-08-10,BATCH-2020-W28
Q-0022346,ALM-2020-06-070,202006070,Akuntansi,2020,Web Umum,"""Amelia Reza Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-12,BATCH-2020-W06
Q-0022347,ALM-2020-06-070,202006070,Akuntansi,2020,Web Umum,"""Amelia Reza Permata"" ""Akuntansi"" ""UMM""",identity_major,2026-10-16,BATCH-2020-W06
Q-0022348,ALM-2020-06-070,202006070,Akuntansi,2020,Google Scholar,"""Amelia Reza Permata"" site:scholar.google.com",academic_profile,2025-07-05,BATCH-2020-W06
Q-0022349,ALM-2020-06-070,202006070,Akuntansi,2020,ORCID,"""Amelia Reza Permata"" ORCID",research_profile,2025-06-21,BATCH-2020-W06
Q-0022350,ALM-2020-06-070,202006070,Akuntansi,2020,LinkedIn,"""Amelia Reza Permata"" ""Consultant"" ""Malang""",career_context,2026-02-25,BATCH-2020-W06
Q-0022351,ALM-2020-06-071,202006071,Akuntansi,2020,Web Umum,"""Fajar Iqbal Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-06-23,BATCH-2020-W31
Q-0022352,ALM-2020-06-071,202006071,Akuntansi,2020,Web Umum,"""Fajar Iqbal Putra"" ""Akuntansi"" ""UMM""",identity_major,2024-09-08,BATCH-2020-W31
Q-0022353,ALM-2020-06-071,202006071,Akuntansi,2020,Google Scholar,"""Fajar Iqbal Putra"" site:scholar.google.com",academic_profile,2026-07-28,BATCH-2020-W31
Q-0022354,ALM-2020-06-071,202006071,Akuntansi,2020,ORCID,"""Fajar Iqbal Putra"" ORCID",research_profile,2024-10-27,BATCH-2020-W31
Q-0022355,ALM-2020-06-071,202006071,Akuntansi,2020,LinkedIn,"""Fajar Iqbal Putra"" ""Engineer"" ""Malang""",career_context,2024-11-08,BATCH-2020-W31
Q-0022356,ALM-2020-06-072,202006072,Akuntansi,2020,Web Umum,"""Farhan Nisa Setiawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-17,BATCH-2020-W35
Q-0022357,ALM-2020-06-072,202006072,Akuntansi,2020,Web Umum,"""Farhan Nisa Setiawan"" ""Akuntansi"" ""UMM""",identity_major,2026-04-23,BATCH-2020-W35
Q-0022358,ALM-2020-06-072,202006072,Akuntansi,2020,Google Scholar,"""Farhan Nisa Setiawan"" site:scholar.google.com",academic_profile,2025-08-26,BATCH-2020-W35
Q-0022359,ALM-2020-06-072,202006072,Akuntansi,2020,ORCID,"""Farhan Nisa Setiawan"" ORCID",research_profile,2026-08-09,BATCH-2020-W35
Q-0022360,ALM-2020-06-072,202006072,Akuntansi,2020,LinkedIn,"""Farhan Nisa Setiawan"" ""Software Engineer"" ""Malang""",career_context,2026-07-22,BATCH-2020-W35
Q-0022361,ALM-2020-06-073,202006073,Akuntansi,2020,Web Umum,"""Wahyu Reza Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-06-22,BATCH-2020-W09
Q-0022362,ALM-2020-06-073,202006073,Akuntansi,2020,Web Umum,"""Wahyu Reza Ramadhan"" ""Akuntansi"" ""UMM""",identity_major,2025-10-12,BATCH-2020-W09
Q-0022363,ALM-2020-06-073,202006073,Akuntansi,2020,Google Scholar,"""Wahyu Reza Ramadhan"" site:scholar.google.com",academic_profile,2024-06-18,BATCH-2020-W09
Q-0022364,ALM-2020-06-073,202006073,Akuntansi,2020,ORCID,"""Wahyu Reza Ramadhan"" ORCID",research_profile,2025-05-05,BATCH-2020-W09
Q-0022365,ALM-2020-06-073,202006073,Akuntansi,2020,LinkedIn,"""Wahyu Reza Ramadhan"" ""Software Engineer"" ""Malang""",career_context,2024-06-27,BATCH-2020-W09
Q-0022366,ALM-2020-06-074,202006074,Akuntansi,2020,Web Umum,"""Yusuf Safira Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-04-20,BATCH-2020-W51
