alumni_id,nim,nama_lengkap,nama_variasi,jenis_kelamin,tanggal_lahir,kota_asal,fakultas,prodi,angkatan,tahun_lulus,ipk,predikat,email,no_hp,kata_kunci_afiliasi,kata_kunci_konteks,target_role,instansi_terakhir,lokasi_terakhir,status_pelacakan,confidence_score,sumber_terakhir,tanggal_update
ALM-2018-01-001,201801001,Muhammad Hafiz Kusuma,Muhammad Hafiz Kusuma | M. Hafiz Kusuma | Muhammad H. | Hafiz Kusuma M.,L,2001-07-03,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.56,Cumlaude,muhammad.hafiz.kusuma1@alumni.umm.ac.id,089963334018,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,QA Engineer,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2024-10-01
ALM-2019-05-081,201905081,Safira Naufal Firmansyah,Safira Naufal Firmansyah | S. Naufal Firmansyah | Safira N. | Naufal Firmansyah S.,P,2000-04-19,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.66,Cumlaude,safira.naufal.firmansyah81@alumni.umm.ac.id,085005600282,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Business Development,Startup Nusantara,Batu,Perlu Verifikasi Manual,0.61,Belum Ada,2023-12-11
ALM-2019-05-082,201905082,Adit Farhan Kurniawan,Adit Farhan Kurniawan | A. Farhan Kurniawan | Adit F. | Farhan Kurniawan A.,L,2004-08-11,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.16,Sangat Memuaskan,adit.farhan.kurniawan82@alumni.umm.ac.id,082560132222,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,Operations Officer,PT Unilever Indonesia,Surabaya,Belum Dilacak,0.0,Belum Ada,2023-05-14
ALM-2019-05-083,201905083,Adit Zahra Maulana,Adit Zahra Maulana | A. Zahra Maulana | Adit Z. | Zahra Maulana A.,L,2003-06-08,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.84,Memuaskan,adit.zahra.maulana83@alumni.umm.ac.id,084072993637,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Marketing Executive,PT Bank Mandiri,Mojokerto,Perlu Verifikasi Manual,0.76,ORCID,2024-06-14
ALM-2019-05-084,201905084,Putri Hafiz Firmansyah,Putri Hafiz Firmansyah | P. Hafiz Firmansyah | Putri H. | Hafiz Firmansyah P.,P,2005-10-03,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.99,Memuaskan,putri.hafiz.firmansyah84@alumni.umm.ac.id,081150210024,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Marketing Executive,PT BCA,Jember,Teridentifikasi dari sumber publik,0.82,ORCID,2024-06-10
ALM-2019-05-085,201905085,Aulia Andi Setiawan,Aulia Andi Setiawan | A. Andi Setiawan | Aulia A. | Andi Setiawan A.,P,2006-05-08,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.84,Memuaskan,aulia.andi.setiawan85@alumni.umm.ac.id,081430065281,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Management Trainee,PT Pertamina,Malang,Belum ditemukan di sumber publik,0.4,Google Scholar,2023-09-19
ALM-2019-05-086,201905086,Muhammad Laila Setiawan,Muhammad Laila Setiawan | M. Laila Setiawan | Muhammad L. | Laila Setiawan M.,L,2006-05-01,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.6,Cumlaude,muhammad.laila.setiawan86@alumni.umm.ac.id,087441626706,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Operations Officer,PT Gudang Garam,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-09-07
ALM-2019-05-087,201905087,Hafiz Yusuf Ramadhan,Hafiz Yusuf Ramadhan | H. Yusuf Ramadhan | Hafiz Y. | Yusuf Ramadhan H.,L,2006-12-07,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.1,Sangat Memuaskan,hafiz.yusuf.ramadhan87@alumni.umm.ac.id,089668919276,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Jember,Management Trainee,PT Gudang Garam,Pasuruan,Belum Dilacak,0.0,Belum Ada,2026-05-19
ALM-2019-05-088,201905088,Intan Nabila Kurniawan,Intan Nabila Kurniawan | I. Nabila Kurniawan | Intan N. | Nabila Kurniawan I.,P,2002-12-04,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.63,Cumlaude,intan.nabila.kurniawan88@alumni.umm.ac.id,081606107190,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,HR Specialist,PT Astra International,Kediri,Perlu Verifikasi Manual,0.47,Google Scholar,2024-04-09
ALM-2019-05-089,201905089,Naufal Galih Ramadhan,Naufal Galih Ramadhan | N. Galih Ramadhan | Naufal G. | Galih Ramadhan N.,L,2003-10-26,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.31,Sangat Memuaskan,naufal.galih.ramadhan89@alumni.umm.ac.id,087125441653,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Marketing Executive,PT Semen Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2025-02-09
ALM-2019-05-090,201905090,Andi Bagas Permata,Andi Bagas Permata | A. Bagas Permata | Andi B. | Bagas Permata A.,L,2005-12-12,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.89,Cumlaude,andi.bagas.permata90@alumni.umm.ac.id,083120777899,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,Management Trainee,PT Astra International,Kediri,Belum Dilacak,0.0,Belum Ada,2023-02-13
ALM-2019-05-091,201905091,Amelia Aulia Pratama,Amelia Aulia Pratama | A. Aulia Pratama | Amelia A. | Aulia Pratama A.,P,2000-09-23,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.71,Cumlaude,amelia.aulia.pratama91@alumni.umm.ac.id,085353995722,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Business Development,PT Bank Mandiri,Jember,Belum Dilacak,0.0,Belum Ada,2023-09-17
ALM-2019-05-092,201905092,Syifa Laila Nugroho,Syifa Laila Nugroho | S. Laila Nugroho | Syifa L. | Laila Nugroho S.,P,2005-07-03,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.8,Cumlaude,syifa.laila.nugroho92@alumni.umm.ac.id,083269553108,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Sidoarjo,Management Trainee,PT Telkom Indonesia,Jember,Teridentifikasi dari sumber publik,0.84,Belum Ada,2024-09-12
ALM-2019-05-093,201905093,Nadya Iqbal Saputra,Nadya Iqbal Saputra | N. Iqbal Saputra | Nadya I. | Iqbal Saputra N.,P,2002-07-10,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.65,Cumlaude,nadya.iqbal.saputra93@alumni.umm.ac.id,082826423301,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Marketing Executive,PT PLN,Jember,Perlu Verifikasi Manual,0.75,Google Scholar,2025-08-01
ALM-2019-05-094,201905094,Intan Amelia Santoso,Intan Amelia Santoso | I. Amelia Santoso | Intan A. | Amelia Santoso I.,P,2006-11-29,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.8,Memuaskan,intan.amelia.santoso94@alumni.umm.ac.id,082501256162,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,HR Specialist,Startup Nusantara,Batu,Belum Dilacak,0.0,Belum Ada,2024-10-20
ALM-2019-05-095,201905095,Rendra Dewi Ananda,Rendra Dewi Ananda | R. Dewi Ananda | Rendra D. | Dewi Ananda R.,L,2007-03-27,Mojokerto,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.81,Memuaskan,rendra.dewi.ananda95@alumni.umm.ac.id,083566545735,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Mojokerto,Marketing Executive,PT BCA,Sidoarjo,Perlu Verifikasi Manual,0.54,ResearchGate,2025-05-21
ALM-2019-05-096,201905096,Arif Reza Wibowo,Arif Reza Wibowo | A. Reza Wibowo | Arif R. | Reza Wibowo A.,L,2004-08-07,Surabaya,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.76,Memuaskan,arif.reza.wibowo96@alumni.umm.ac.id,087283316661,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Surabaya,Business Development,PT Astra International,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-10-27
ALM-2019-05-097,201905097,Dimas Fitri Rahmawati,Dimas Fitri Rahmawati | D. Fitri Rahmawati | Dimas F. | Fitri Rahmawati D.,L,2006-03-30,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.51,Cumlaude,dimas.fitri.rahmawati97@alumni.umm.ac.id,083501044371,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Gresik,Management Trainee,PT Semen Indonesia,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-05-23
ALM-2019-05-098,201905098,Zahra Farhan Kusuma,Zahra Farhan Kusuma | Z. Farhan Kusuma | Zahra F. | Farhan Kusuma Z.,P,1999-02-16,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.32,Sangat Memuaskan,zahra.farhan.kusuma98@alumni.umm.ac.id,085724719236,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Management Trainee,PT Astra International,Batu,Belum Dilacak,0.0,Belum Ada,2024-03-15
ALM-2019-05-099,201905099,Rizka Nadya Santoso,Rizka Nadya Santoso | R. Nadya Santoso | Rizka N. | Nadya Santoso R.,P,2000-02-24,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.04,Sangat Memuaskan,rizka.nadya.santoso99@alumni.umm.ac.id,087204535968,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Operations Officer,UMKM Digital Malang,Jember,Teridentifikasi dari sumber publik,0.86,ORCID,2024-04-22
ALM-2019-05-100,201905100,Nabila Aisyah Wibowo,Nabila Aisyah Wibowo | N. Aisyah Wibowo | Nabila A. | Aisyah Wibowo N.,P,2001-08-26,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.53,Cumlaude,nabila.aisyah.wibowo100@alumni.umm.ac.id,084031835110,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Management Trainee,PT Semen Indonesia,Mojokerto,Belum Dilacak,0.0,Belum Ada,2023-05-03
ALM-2019-05-101,201905101,Nabila Rani Wijaya,Nabila Rani Wijaya | N. Rani Wijaya | Nabila R. | Rani Wijaya N.,P,2004-07-16,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.41,Sangat Memuaskan,nabila.rani.wijaya101@alumni.umm.ac.id,086645765376,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Blitar,HR Specialist,PT BCA,Gresik,Belum Dilacak,0.0,Belum Ada,2024-02-28
ALM-2019-05-102,201905102,Muhammad Yusuf Puspitasari,Muhammad Yusuf Puspitasari | M. Yusuf Puspitasari | Muhammad Y. | Yusuf Puspitasari M.,L,2004-11-13,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.69,Cumlaude,muhammad.yusuf.puspitasari102@alumni.umm.ac.id,084320616088,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Gresik,Marketing Executive,PT PLN,Malang,Belum Dilacak,0.0,Belum Ada,2023-01-26
ALM-2019-05-103,201905103,Adit Rendra Utami,Adit Rendra Utami | A. Rendra Utami | Adit R. | Rendra Utami A.,L,2001-11-23,Mojokerto,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.94,Cumlaude,adit.rendra.utami103@alumni.umm.ac.id,088243653023,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Mojokerto,Business Development,PT Semen Indonesia,Surabaya,Belum ditemukan di sumber publik,0.4,ORCID,2023-04-25
ALM-2019-05-104,201905104,Andi Dimas Hidayat,Andi Dimas Hidayat | A. Dimas Hidayat | Andi D. | Dimas Hidayat A.,L,2001-11-20,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.07,Sangat Memuaskan,andi.dimas.hidayat104@alumni.umm.ac.id,088643586803,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Kediri,Management Trainee,PT Unilever Indonesia,Malang,Teridentifikasi dari sumber publik,0.79,Google Scholar,2024-09-21
ALM-2019-05-105,201905105,Annisa Hafiz Nugroho,Annisa Hafiz Nugroho | A. Hafiz Nugroho | Annisa H. | Hafiz Nugroho A.,P,2003-08-06,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.15,Sangat Memuaskan,annisa.hafiz.nugroho105@alumni.umm.ac.id,082983465617,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,HR Specialist,PT Semen Indonesia,Batu,Perlu Verifikasi Manual,0.65,Belum Ada,2024-07-13
ALM-2019-05-106,201905106,Melati Ilham Pratama,Melati Ilham Pratama | M. Ilham Pratama | Melati I. | Ilham Pratama M.,P,2004-06-04,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,2.93,Memuaskan,melati.ilham.pratama106@alumni.umm.ac.id,084323437534,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Sidoarjo,Management Trainee,UMKM Digital Malang,Mojokerto,Teridentifikasi dari sumber publik,0.96,Website Perusahaan,2025-12-08
ALM-2019-05-107,201905107,Arif Hafiz Sari,Arif Hafiz Sari | A. Hafiz Sari | Arif H. | Hafiz Sari A.,L,2001-08-02,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.89,Cumlaude,arif.hafiz.sari107@alumni.umm.ac.id,089790930341,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Batu,HR Specialist,PT Gudang Garam,Malang,Teridentifikasi dari sumber publik,0.95,Belum Ada,2025-07-23
ALM-2019-05-108,201905108,Dimas Rizka Wibowo,Dimas Rizka Wibowo | D. Rizka Wibowo | Dimas R. | Rizka Wibowo D.,L,2002-02-14,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.29,Sangat Memuaskan,dimas.rizka.wibowo108@alumni.umm.ac.id,086154668700,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Malang,HR Specialist,Startup Nusantara,Jember,Belum Dilacak,0.0,Belum Ada,2024-10-10
ALM-2019-05-109,201905109,Arif Nadya Kurniawan,Arif Nadya Kurniawan | A. Nadya Kurniawan | Arif N. | Nadya Kurniawan A.,L,1999-08-15,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.3,Sangat Memuaskan,arif.nadya.kurniawan109@alumni.umm.ac.id,085646920276,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,HR Specialist,PT Pupuk Kaltim,Batu,Belum Dilacak,0.0,Belum Ada,2023-07-01
ALM-2019-05-110,201905110,Bagas Nisa Setiawan,Bagas Nisa Setiawan | B. Nisa Setiawan | Bagas N. | Nisa Setiawan B.,L,1999-02-16,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.57,Cumlaude,bagas.nisa.setiawan110@alumni.umm.ac.id,085331745377,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Malang,Operations Officer,UMKM Digital Malang,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-06-21
ALM-2019-05-111,201905111,Dinda Muhammad Kurniawan,Dinda Muhammad Kurniawan | D. Muhammad Kurniawan | Dinda M. | Muhammad Kurniawan D.,P,2000-08-26,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.89,Cumlaude,dinda.muhammad.kurniawan111@alumni.umm.ac.id,081519446557,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Business Development,PT Unilever Indonesia,Surabaya,Belum Dilacak,0.0,Belum Ada,2023-06-27
ALM-2019-05-112,201905112,Andi Arif Kusuma,Andi Arif Kusuma | A. Arif Kusuma | Andi A. | Arif Kusuma A.,L,2000-11-12,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.02,Sangat Memuaskan,andi.arif.kusuma112@alumni.umm.ac.id,082112588225,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Marketing Executive,PT PLN,Jember,Perlu Verifikasi Manual,0.62,Website Perusahaan,2025-11-22
ALM-2019-05-113,201905113,Ilham Annisa Firmansyah,Ilham Annisa Firmansyah | I. Annisa Firmansyah | Ilham A. | Annisa Firmansyah I.,L,2006-04-08,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.4,Sangat Memuaskan,ilham.annisa.firmansyah113@alumni.umm.ac.id,083874905728,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,HR Specialist,PT Bank Mandiri,Gresik,Belum Dilacak,0.0,Belum Ada,2025-05-14
ALM-2019-05-114,201905114,Nabila Syifa Firmansyah,Nabila Syifa Firmansyah | N. Syifa Firmansyah | Nabila S. | Syifa Firmansyah N.,P,2005-05-11,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.8,Memuaskan,nabila.syifa.firmansyah114@alumni.umm.ac.id,084037449142,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Business Development,PT Semen Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2023-11-08
ALM-2019-05-115,201905115,Safira Rafi Permata,Safira Rafi Permata | S. Rafi Permata | Safira R. | Rafi Permata S.,P,2007-09-27,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.54,Cumlaude,safira.rafi.permata115@alumni.umm.ac.id,088840064507,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,Marketing Executive,PT Pupuk Kaltim,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2025-01-28
ALM-2019-05-116,201905116,Laila Melati Kurniawan,Laila Melati Kurniawan | L. Melati Kurniawan | Laila M. | Melati Kurniawan L.,P,2004-07-09,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.95,Memuaskan,laila.melati.kurniawan116@alumni.umm.ac.id,082943226840,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,Management Trainee,PT Bank Mandiri,Pasuruan,Belum Dilacak,0.0,Belum Ada,2025-01-17
ALM-2019-05-117,201905117,Adit Hafiz Kusuma,Adit Hafiz Kusuma | A. Hafiz Kusuma | Adit H. | Hafiz Kusuma A.,L,2000-08-17,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.23,Sangat Memuaskan,adit.hafiz.kusuma117@alumni.umm.ac.id,083365393306,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Malang,Management Trainee,Startup Nusantara,Pasuruan,Belum Dilacak,0.0,Belum Ada,2025-11-13
ALM-2019-05-118,201905118,Amelia Zahra Sari,Amelia Zahra Sari | A. Zahra Sari | Amelia Z. | Zahra Sari A.,P,2005-07-10,Mojokerto,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.84,Cumlaude,amelia.zahra.sari118@alumni.umm.ac.id,085101563203,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Mojokerto,Marketing Executive,PT Pupuk Kaltim,Gresik,Belum Dilacak,0.0,Belum Ada,2024-09-07
ALM-2019-05-119,201905119,Syifa Rizky Hidayat,Syifa Rizky Hidayat | S. Rizky Hidayat | Syifa R. | Rizky Hidayat S.,P,2001-10-07,Mojokerto,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.69,Cumlaude,syifa.rizky.hidayat119@alumni.umm.ac.id,085535565392,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Mojokerto,Operations Officer,PT Gudang Garam,Blitar,Teridentifikasi dari sumber publik,0.86,LinkedIn,2025-03-15
ALM-2019-05-120,201905120,Dimas Rizky Utami,Dimas Rizky Utami | D. Rizky Utami | Dimas R. | Rizky Utami D.,L,2005-10-16,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.09,Sangat Memuaskan,dimas.rizky.utami120@alumni.umm.ac.id,087930790301,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,HR Specialist,PT Pertamina,Blitar,Teridentifikasi dari sumber publik,0.92,ORCID,2024-02-28
ALM-2019-05-121,201905121,Rani Dewi Setiawan,Rani Dewi Setiawan | R. Dewi Setiawan | Rani D. | Dewi Setiawan R.,P,1999-08-11,Surabaya,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.77,Cumlaude,rani.dewi.setiawan121@alumni.umm.ac.id,085048254700,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Surabaya,Management Trainee,PT PLN,Pasuruan,Belum Dilacak,0.0,Belum Ada,2025-12-13
ALM-2019-05-122,201905122,Annisa Wahyu Ananda,Annisa Wahyu Ananda | A. Wahyu Ananda | Annisa W. | Wahyu Ananda A.,P,2001-10-11,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.8,Memuaskan,annisa.wahyu.ananda122@alumni.umm.ac.id,087092983980,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Kediri,Marketing Executive,PT BCA,Blitar,Teridentifikasi dari sumber publik,0.92,Website Perusahaan,2025-01-26
ALM-2019-05-123,201905123,Nabila Intan Ananda,Nabila Intan Ananda | N. Intan Ananda | Nabila I. | Intan Ananda N.,P,2006-01-15,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.03,Sangat Memuaskan,nabila.intan.ananda123@alumni.umm.ac.id,084479328866,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Marketing Executive,PT Gudang Garam,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2025-01-01
ALM-2019-05-124,201905124,Bagas Rendra Rahmawati,Bagas Rendra Rahmawati | B. Rendra Rahmawati | Bagas R. | Rendra Rahmawati B.,L,2004-12-24,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.69,Cumlaude,bagas.rendra.rahmawati124@alumni.umm.ac.id,088330899216,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Management Trainee,PT Bank Mandiri,Batu,Teridentifikasi dari sumber publik,0.79,Google Scholar,2025-01-07
ALM-2019-05-125,201905125,Dewi Naufal Rahmawati,Dewi Naufal Rahmawati | D. Naufal Rahmawati | Dewi N. | Naufal Rahmawati D.,P,2008-04-09,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.63,Cumlaude,dewi.naufal.rahmawati125@alumni.umm.ac.id,081469578750,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Gresik,Business Development,PT Astra International,Malang,Teridentifikasi dari sumber publik,0.83,Website Perusahaan,2026-12-18
ALM-2019-05-126,201905126,Rendra Annisa Ananda,Rendra Annisa Ananda | R. Annisa Ananda | Rendra A. | Annisa Ananda R.,L,2006-11-14,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.02,Sangat Memuaskan,rendra.annisa.ananda126@alumni.umm.ac.id,083981573199,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Kediri,Business Development,PT Pertamina,Pasuruan,Belum Dilacak,0.0,Belum Ada,2026-03-17
ALM-2019-05-127,201905127,Wahyu Annisa Ramadhan,Wahyu Annisa Ramadhan | W. Annisa Ramadhan | Wahyu A. | Annisa Ramadhan W.,L,2001-05-12,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.5,Cumlaude,wahyu.annisa.ramadhan127@alumni.umm.ac.id,082801951626,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Management Trainee,PT BCA,Jember,Perlu Verifikasi Manual,0.63,Google Scholar,2023-04-18
ALM-2019-05-128,201905128,Iqbal Fitri Permata,Iqbal Fitri Permata | I. Fitri Permata | Iqbal F. | Fitri Permata I.,L,2005-05-29,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.33,Sangat Memuaskan,iqbal.fitri.permata128@alumni.umm.ac.id,086396200741,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Blitar,Marketing Executive,PT Gudang Garam,Surabaya,Belum Dilacak,0.0,Belum Ada,2024-01-04
ALM-2019-05-129,201905129,Dewi Yusuf Utami,Dewi Yusuf Utami | D. Yusuf Utami | Dewi Y. | Yusuf Utami D.,P,2007-09-23,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.15,Sangat Memuaskan,dewi.yusuf.utami129@alumni.umm.ac.id,082972994192,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Management Trainee,UMKM Digital Malang,Surabaya,Belum ditemukan di sumber publik,0.35,Website Perusahaan,2024-03-11
ALM-2019-05-130,201905130,Intan Adit Pratama,Intan Adit Pratama | I. Adit Pratama | Intan A. | Adit Pratama I.,P,2000-06-21,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.86,Cumlaude,intan.adit.pratama130@alumni.umm.ac.id,086066756358,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Sidoarjo,Marketing Executive,PT Pertamina,Surabaya,Teridentifikasi dari sumber publik,0.93,Google Scholar,2025-12-22
ALM-2019-05-131,201905131,Bagas Dimas Rahmawati,Bagas Dimas Rahmawati | B. Dimas Rahmawati | Bagas D. | Dimas Rahmawati B.,L,2006-11-11,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.09,Sangat Memuaskan,bagas.dimas.rahmawati131@alumni.umm.ac.id,088422721336,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,Operations Officer,PT Bank Mandiri,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-06-26
